名称,省份,真实城市,市县区,区号,电话,区域,地址,大分类,小分类,经度,纬度
大厂青少年宫,江苏,南京,南京,025,57794287,新华西路,新华西路127号,景点,展览馆,118.740601,32.212444
九龙公园,江苏,南京,南京,025,,南钢/凤南创业街,凤滨路与宁钢路交叉口,景点,公园/广场,118.748146,32.203304
竹程福音堂,江苏,南京,南京,025,,六合区,204县道,景点,宗教,118.726349,32.444817
青年国际旅行社,江苏,南京,南京,025,,雄州,延安北路1号,景点,旅行社,118.846638,32.350835
古长芦市遗址,江苏,南京,南京,025,,六合区,化工大道,景点,古代遗迹,118.826691,32.26358
大士禅林,江苏,南京,南京,025,158****2940,雄州,滁河路与文春路路口,景点,宗教,118.843399,32.322884
新集基督教堂,江苏,南京,南京,025,,六合区,仪新线,景点,宗教,118.714561,32.317047
福音堂,江苏,南京,南京,025,,六合区,Y613,景点,宗教,119.039848,32.245855
黄龙岘金陵茶文化旅游村,江苏,南京,南京,025,81030820,江宁区,江宁街道牌坊社区龙坊路1号,景点,文化村落,118.689667,31.779919
舜天旅游,江苏,南京,南京,025,85489080,河西,云锦路58号万达东坊7栋704-705室,景点,旅行社,118.743591,32.032702
乐途旅行社,江苏,南京,南京,025,83531348,三牌楼,中央路73号,景点,旅行社,118.768001,32.08672
汇通商务旅游公司,江苏,南京,南京,025,86711088,板桥,雨花区板桥振兴路50号,景点,旅行社,118.657954,31.920184
安旗山生态园,江苏,南京,南京,025,,江宁区,南山湖社区卫生服务站,景点,动植物园,118.584411,31.785442
华特国际旅行社,江苏,南京,南京,025,,瑞金路沿线,御道街29号南京航空航天大学科技园E楼010室,景点,旅行社,118.817543,32.034753
明缘旅行社,江苏,南京,南京,025,89610588,澳林广场,浦东路111-16号,景点,旅行社,118.712868,32.105068
旅游百事通国际旅行社公司,江苏,南京,南京,025,52643877,秦虹村/中华门,乔虹苑1幢南侧2-1号,景点,旅行社,118.805846,32.013806
盛唐旅行社有限公司,江苏,南京,南京,025,83313462,应天大街/文体路,应天大街88号1幢1单元901室,景点,旅行社,118.755841,32.014351
江苏春秋旅行社,江苏,南京,南京,025,57111697;139****8223,雄州,园林东路61号,景点,旅行社,118.85521,32.34918
保利国际旅行社,江苏,南京,南京,025,,山西路/湖南路,中山北路283-3号,景点,旅行社,118.761224,32.078384
百事通国际旅行社公司,江苏,南京,南京,025,86151587,江宁区,秦城街,景点,旅行社,118.721445,31.630127
旅游百事通和燕路第二营业部,江苏,南京,南京,025,86701846,和燕路,迈皋桥街4号,景点,旅行社,118.8089,32.10706
冶山国家矿山公园,江苏,南京,南京,025,57570310;57570311,六合区,冶山街道冶竹线（金牛湖风景区西北）,景点,文化公园,118.963539,32.515728
任我游,江苏,南京,南京,025,84486628,新街口地区,汉中路108号金轮大厦10A室,景点,旅行社,118.778257,32.042507
百事通国际旅行社,江苏,南京,南京,025,52636317,秦虹村/中华门,霞光里78-4,景点,旅行社,118.803894,31.999134
长青国旅,江苏,南京,南京,025,,莫愁湖/水西门,水西门大街235-2号,景点,旅行社,118.749193,32.034449
华特国际旅行社,江苏,南京,南京,025,83733181,草场门/龙江,石头城路118号附近,景点,旅行社,118.749826,32.065046
万源国际旅行社,江苏,南京,南京,025,52646976,常府街/长白街,白下路121号4楼,景点,旅行社,118.789459,32.028931
中国旅行社,江苏,南京,南京,025,159****7177,珠江路沿线,洪武北路138号-6,景点,旅行社,118.789412,32.047552
南京国家广告产业园,江苏,南京,南京,025,89635868,雨润大街,沙洲街道嘉陵江东街18号,景点,创意园区,118.735199,31.98226
观朴明式家具艺术馆,江苏,南京,南京,025,84437991,玄武区,四方城1号3号楼,景点,博物馆,118.843147,32.04491
比利时公使馆旧址,江苏,南京,南京,025,,火车站/玄武湖,高楼门42号,景点,历史建筑,118.787323,32.062946
美大纸行旧址,江苏,南京,南京,025,,升州路/集庆路,朝天宫街道升州路118号,景点,历史建筑,118.781036,32.024506
上海商业储蓄银行旧址,江苏,南京,南京,025,,夫子庙地区,建康路145号,景点,历史建筑,118.789352,32.023495
特别市第六区区公所旧址,江苏,南京,南京,025,,山西路/湖南路,江苏路39号,景点,历史建筑,118.769272,32.065254
天目路18号民国建筑,江苏,南京,南京,025,,南大/南师大,天目路18号,景点,历史建筑,118.767982,32.059189
雍园1号民国建筑,江苏,南京,南京,025,,珠江路沿线,雍园1号,景点,历史建筑,118.802483,32.0443
育群中学旧址,江苏,南京,南京,025,52865712,夫子庙地区,中华路369号,景点,历史建筑,118.783843,32.01883
中国地质学会旧址,江苏,南京,南京,025,,火车站/玄武湖,峨嵋路12号,景点,历史建筑,118.789131,32.061253
中华书局,江苏,南京,南京,025,86646824,新街口地区,太平南路220号,景点,历史建筑,118.792641,32.035313
中南银行,江苏,南京,南京,025,,常府街/长白街,白下路155号,景点,历史建筑,118.790681,32.028881
当代创业博物馆,江苏,南京,南京,025,,新街口地区,丰富路203号,景点,博物馆,118.782022,32.038092
东水艺苑民间艺术馆,江苏,南京,南京,025,,夫子庙地区,大四福巷19号,景点,美术馆,118.787888,32.021568
六朝博物馆,江苏,南京,南京,025,52326032;52326039,珠江路沿线,长江路302号,景点,博物馆,118.799179,32.042858
六合博物馆,江苏,南京,南京,025,57121978,雄州,长江路116-1号,景点,博物馆,118.83431,32.345221
文学艺术界联合会书画研究院展览馆,江苏,南京,南京,025,,夫子庙地区,长乐路57号,景点,美术馆,118.787961,32.017321
南林大都市农业生态园,江苏,南京,南京,025,,浦口区,江浦街道高旺花园组,景点,动植物园,118.578687,32.005515
玄武活动中心,江苏,南京,南京,025,,珠江路沿线,杨将军巷38号附近,景点,展览馆,118.791924,32.04652
东彩虹广场,江苏,南京,南京,025,,虹悦城,应天大街与虹悦路交叉口西南100米,景点,广场,118.767929,32.009186
东风河游园,江苏,南京,南京,025,,秦虹村/中华门,大明西路16号附近,景点,城市公园,118.799667,31.999292
康业里游园,江苏,南京,南京,025,,秦虹村/中华门,应天大街119号,景点,城市公园,118.805397,32.005672
南苑兴达广场,江苏,南京,南京,025,,应天大街/文体路,云锦路186号,景点,广场,118.740509,32.018124
王府东苑文化广场,江苏,南京,南京,025,,夫子庙地区,慧园街13号,景点,广场,118.788018,32.024684
光华门堡垒遗址,江苏,南京,南京,025,,瑞金路沿线,邮政医院旁,景点,古代遗迹,118.814507,32.021709
基督教道胜堂,江苏,南京,南京,025,58810216,热河南路/三汊河,高鼓村路,景点,宗教,118.734276,32.07346
马林医院旧址,江苏,南京,南京,025,,南大/南师大,中山路321号鼓楼医院内,景点,历史建筑,118.783241,32.056961
金陵竹刻艺术博物馆,江苏,南京,南京,025,84829526;84815926,珠江路沿线,北安门街与富贵山路交叉口东南100米,景点,博物馆,118.820198,32.051788
南京市白下区文物陈列馆,江苏,南京,南京,025,,夫子庙地区,锦绣坊21号,景点,陈列馆,118.786382,32.025012
南京四方当代美术馆,江苏,南京,南京,025,58656360,浦口区,珍七路9号珍珠泉公园附近四方当代艺术湖区内,景点,美术馆,118.644309,32.113309
中青旅江苏国际旅行社有限公司,江苏,南京,南京,025,89660806,河西,江东中路102号,景点,旅行社,118.738451,32.030441
中青旅（江苏)国际旅行社,江苏,南京,南京,025,89637502,奥体中心,庐山路128号130室,景点,旅行社,118.730642,32.003242
飞跃彩虹旅行社,江苏,南京,南京,025,150****5778,江宁区,人家九里街17号,景点,旅行社,118.788766,31.722406
奥体东广场,江苏,南京,南京,025,,奥体中心,梦都大街,景点,广场,118.728027,32.006603
八路军驻京办事处旧址,江苏,南京,南京,025,83210553,山西路/湖南路,傅厚岗66号,景点,古代遗迹,118.781296,32.065495
凤岭公园,江苏,南京,高淳区,025,,镇兴路沿线,镇兴路高淳博爱医院东侧约160米,景点,公园/广场,118.874504,31.329445
高岗里古建筑,江苏,南京,南京,025,,秦虹村/中华门,高岗里20号,景点,历史建筑,118.775826,32.014568
高座寺,江苏,南京,南京,025,52411523,虹悦城,雨花台风景名胜区内,景点,宗教,118.781876,32.001118
固城湖国家城市湿地公园,江苏,南京,高淳区,025,180****2306,高淳区,淳溪街道史家路与慢城绿道交叉口东北150米,景点,城市公园,118.909302,31.326035
国家水利风景区,江苏,南京,南京,025,,升州路/集庆路,双塘街道西干长巷271号,景点,自然风光,118.769646,32.013527
国民革命军兵工专门学校旧址,江苏,南京,南京,025,,秦虹村/中华门,应天大街390号,景点,历史建筑,118.784409,32.006599
井亭遗址,江苏,南京,南京,025,,玄武区,中山门外石象路7号中山陵园风景区,景点,古代遗迹,118.839333,32.055058
溧水体育公园,江苏,南京,溧水区,025,,溧水区,永阳街道体育公园路71号附近,景点,城市公园,119.038734,31.634663
刘智墓,江苏,南京,南京,025,,南京南站/明发,郁金香路58号,景点,古代遗迹,118.776124,31.981014
六合城墙,江苏,南京,南京,025,,雄州,复兴桥北,景点,历史建筑,118.83091,32.34539
旅游百事通,江苏,南京,南京,025,86469079;137****8228,应天大街/文体路,南湖路97号,景点,旅行社,118.752875,32.021082
绿山温泉,江苏,南京,南京,025,,幕府西路,幕府西路2-9号,景点,温泉,118.776199,32.110336
东晋梅岗,江苏,南京,南京,025,52411523,秦虹村/中华门,雨花街道雨花东路附近,景点,植物园,118.782356,32.002975
民居群钞库街河房,江苏,南京,南京,025,52248894,夫子庙地区,大石坝街150号李香君故居内,景点,历史建筑,118.788839,32.018409
南京大学拉贝与国际安全区纪念馆,江苏,南京,南京,025,,南大/南师大,广州路小粉桥1号,景点,纪念馆,118.783257,32.050648
南京太湖世家美术馆,江苏,南京,南京,025,,雄州,永宁路1号,景点,美术馆,118.841652,32.339943
南京平山森林公园,江苏,南京,南京,025,57737719,六合区,马鞍街道平山林场,景点,森林公园,118.840935,32.451599
启后祠,江苏,南京,高淳区,025,,高淳区,桠阳线与高团线交叉路口往南约100米,景点,宗教,118.860921,31.361816
李香君故居陈列馆,江苏,南京,南京,025,52249600,夫子庙地区,大石坝街150号李香君故居内,景点,陈列馆,118.788979,32.01833
三川当代美术馆,江苏,南京,南京,025,52719991,开发区,双龙大道1700号,景点,美术馆,118.820946,31.927788
神山头古文化遗址,江苏,南京,南京,025,,江宁区,神山头公园,景点,古代遗迹,118.634099,31.787379
沈万三故居,江苏,南京,南京,025,52377008,秦虹村/中华门,夫子庙街道马道街5、7、9号,景点,纪念馆,118.78334,32.012142
石城现代艺术创意园,江苏,南京,南京,025,,草场门/龙江,宁海路街道北京西路72号南1楼,景点,创意园区,118.756813,32.061134
卫巷15号国民建筑,江苏,南京,南京,025,,南大/南师大,卫巷15号,景点,历史建筑,118.788864,32.051983
文苑英华,江苏,南京,南京,025,83651501,苜蓿园,四方城1号4号楼2-3层南京十朝历史文化园内,景点,更多景点/周边游,118.843376,32.043488
颐和路民国时期公馆风貌区,江苏,南京,南京,025,,山西路/湖南路,宁海路街道江苏路5-1号,景点,步行街,118.769958,32.06358
周金墓石刻,江苏,南京,南京,025,,铁心桥/三江学院,升景坊西北门斜对面,景点,古代遗迹,118.746994,31.961164
周氏宗祠,江苏,南京,高淳区,025,,砖墙镇,砖墙幼儿园旁,景点,宗教,118.82547,31.260571
民国邮政博物馆,江苏,南京,南京,025,83582170,玄武区,中山陵风景区邮局路1号,景点,博物馆,118.8563,32.042053
范蠡像,江苏,南京,南京,025,83651501,苜蓿园,四方城1号4号楼2-3层南京十朝历史文化园内,景点,古村古镇,118.843727,32.042713
国家安全教育馆,江苏,南京,南京,025,52421523,雨花台区,雨花路215号雨花台风景名胜区内,景点,展览馆,118.781166,32.00016
弘光植物园,江苏,南京,南京,025,,卫岗/下马坊,后标营路理工大学7号门外,景点,植物园,118.849274,32.028847
老行当博物馆,江苏,南京,南京,025,,奥体中心,洲泰路假日花园东北侧约60米,景点,博物馆,118.692422,32.001096
里佳山烈士墓,江苏,南京,溧水区,025,,溧水区,枫香岭线,景点,烈士陵园,119.105492,31.507141
虹桥国际旅游,江苏,南京,南京,025,,新街口地区,洪武北路166号,景点,旅行社,118.789416,32.048086
陆越子画展,江苏,南京,南京,025,86691868,河西,江东中路108号万达广场商务区C座12层九三学社江苏画院展馆,景点,展览馆,118.738525,32.029346
台湾主题文化园,江苏,南京,南京,025,,江宁区,横溪街道陶吴社区宁丹公路与S337省道交叉口台创园农艺馆,景点,文化公园,118.778496,31.753052
南京书画院金陵美术馆,江苏,南京,南京,025,84628766;84628791,夫子庙地区,剪子巷50号,景点,美术馆,118.786842,32.012676
中青旅（江苏）国际旅行社,江苏,南京,南京,025,83199275,瑞金路沿线,解放南路111-15号,景点,旅行社,118.810597,32.03063
托马斯国际旅行社,江苏,南京,南京,025,66600362,新街口地区,汉中路108号金轮大厦10楼,景点,旅行社,118.778289,32.042588
海棠艺术馆,江苏,南京,南京,025,177****0072,南京艺术学院/龙江,水木秦淮,景点,美术馆,118.750336,32.062271
中北友好国际旅行社,江苏,南京,南京,025,52191968,东山镇,东新南路358号,景点,旅行社,118.851325,31.956365
南京五合旅行社,江苏,南京,南京,025,,和燕路,和燕路,景点,旅行社,118.813329,32.110609
中山友好国际旅行社,江苏,南京,南京,025,83601366;83601566,莫愁湖/水西门,汉中门大街56号,景点,旅行社,118.75333,32.038269
中央陆军军官学校旧址,江苏,南京,南京,025,,珠江路沿线,黄埔路3号,景点,历史建筑,118.8096,32.05366
桃花岛景区,江苏,南京,南京,025,57580318,六合区,竹镇镇四三线中段,景点,植物园,118.634355,32.557876
羊山湖公园,江苏,南京,南京,025,,仙林大学城,仙境路18号,景点,公园/广场,118.941833,32.110451
九乡河生态公园,江苏,南京,南京,025,,仙林大学城,仙林大道,景点,公园/广场,118.94812,32.121132
止马岭风景区,江苏,南京,南京,025,,六合区,竹镇镇止马岭风景区（桃花岛风景区）,景点,自然风光,118.577621,32.563744
大泉湖,江苏,南京,南京,025,,六合区,竹镇止马岭桃花岛风景区,景点,自然风光,118.634514,32.559647
南京市博物馆,江苏,南京,南京,025,84466460,新街口地区,王府大街朝天宫4号,景点,博物馆,118.775429,32.034542
老门东美食街,江苏,南京,南京,025,,夫子庙地区,箍桶巷与剪子巷交汇处,景点,夜市,118.787398,32.012016
世友国际旅行社,江苏,南京,南京,025,82224858,新街口地区,中山东路9号天时商贸中心大厦9楼,景点,旅行社,118.785557,32.042107
大塘金香草谷,江苏,南京,南京,025,52076599,江宁区,谷里街道正方中路520号,景点,自然风光,118.727966,31.852722
中国国旅（江苏）国际旅行社,江苏,南京,南京,025,84469723,新街口地区,秣陵路101号,景点,旅行社,118.776825,32.037056
中国国旅（江苏）国际旅行社,江苏,南京,南京,025,83538728,大厂,大厂新华路421号,景点,旅行社,118.758543,32.229483
中国国旅江苏国际旅行社,江苏,南京,南京,025,86649530,奥体中心,沙洲街道嘉业国际城2号楼2层,景点,旅行社,118.728809,31.999659
中国国旅江苏国际旅行社,江苏,南京,南京,025,84402263,瑞金路沿线,瑞金路21号,景点,旅行社,118.81298,32.03212
中国国旅（江苏）国际旅行社,江苏,南京,南京,025,58780387,瑞金路沿线,大光路118号金陵尚府水晶街73号,景点,旅行社,118.804689,32.026319
中国国旅（江苏）国际旅行社,江苏,南京,南京,025,85862960,莫愁湖/水西门,云锦路58号万达东坊壹街区福园街100号,景点,旅行社,118.742351,32.032071
中国国旅（江苏）国际旅行社,江苏,南京,南京,025,86700812,江宁滨江开发区,雄风路486号汪海商业街内,景点,旅行社,118.629899,31.89817
康辉国际旅行社,江苏,南京,南京,025,52391766,江宁科学园,天印大道1369号广博苑03幢天印慧谷1305室,景点,旅行社,118.86564,31.9428
风光旅游服务中心,江苏,南京,南京,025,,火车站/玄武湖,火车站,景点,旅行社,118.790835,32.088955
喜羊羊与灰太狼嬉水嘉年华,江苏,南京,南京,025,,南大/南师大,五台山体育馆北广场,景点,水上乐园,118.771484,32.047756
完美旅行社有限公司,江苏,南京,南京,025,,河西,云锦路,景点,旅行社,118.73849,32.02858
尚家艺术馆,江苏,南京,南京,025,,草场门/龙江,石头城路97号C区1001号,景点,美术馆,118.750041,32.063681
灵意空间画廊,江苏,南京,南京,025,,夫子庙地区,夫子庙瞻园路126号藏宝楼208室,景点,展览馆,118.786841,32.019885
悠悠行旅游网,江苏,南京,南京,025,68569766;68517873,火车站/玄武湖,玄武门22号江苏展览馆门口,景点,旅行社,118.785507,32.070412
悠悠行旅行网,江苏,南京,南京,025,66654320,东山镇,金箔路999号黄金海岸第二街区106号舜天海外旅行社,景点,旅行社,118.836922,31.950134
凯撒旅行社,江苏,南京,南京,025,69811943,新街口地区,石鼓路42号建华大厦6楼C-06室,景点,旅行社,118.782017,32.039551
天行健户外俱乐部,江苏,南京,南京,025,135****8864,江宁区,石狮路6号,景点,旅行社,118.712158,31.724409
要出发旅行网,江苏,南京,南京,025,4001181166,大厂,新华东路289号东,景点,旅行社,118.786835,32.247898
中亚国旅,江苏,南京,南京,025,,三牌楼,中山北路,景点,旅行社,118.761298,32.078588
千盛农庄,江苏,南京,南京,025,182****8668,江宁区,牛首大道119号,景点,更多景点/周边游,118.711632,31.882002
新街口步行街,江苏,南京,南京,025,,新街口地区,新街口正洪街,景点,步行街,118.785942,32.041405
江苏苏友旅行社,江苏,南京,南京,025,84278122,苜蓿园,联合村168号,景点,旅行社,118.849528,32.017389
青奥体育公园,江苏,南京,南京,025,,浦口区,江浦街道城南河路99号,景点,城市公园,118.66656,32.046025
汤山方山国家地质公园博物馆,江苏,南京,南京,025,68720777,汤山镇,汤山街道汤泉西路169号（汤山国家地质公园内）,景点,博物馆,119.040604,32.055515
鱼嘴湿地公园,江苏,南京,南京,025,,奥体中心,江心洲街道扬子江大道888号,景点,自然景观,118.666,31.974318
南京国际青年文化公园,江苏,南京,南京,025,,国际博览中心/元通,双闸街道扬子江大道与江山大街交叉口西北200米,景点,城市公园,118.700783,31.990564
三吉文化艺术交流中心,江苏,南京,南京,025,,新街口地区,户部街33号天之都大厦23层,景点,美术馆,118.78862,32.035103
钱仓葵花园,江苏,南京,南京,025,57520042,六合区,钱仓村祝夏组,景点,动植物园,118.895378,32.34745
巴布洛生态谷,江苏,南京,南京,025,4008639900,六合区,竹镇竹金路现代农业产业生态园内,景点,动植物园,118.60672,32.490082
江苏省现代美术馆,江苏,南京,南京,025,83572082,奥体中心,梦都大街50号,景点,美术馆,118.740501,32.006554
三国村,江苏,南京,南京,025,52295888,江宁区,淳化街道滨淮社区马场山村,景点,特色乡村,119.099915,31.907066
南京眼步行桥,江苏,南京,南京,025,,奥体中心,河西新城青奥轴线中轴,景点,现代建筑,118.701569,31.99629
南京奥林匹克博物馆,江苏,南京,南京,025,87750589;87766777,奥体中心,金沙江西街9号,景点,博物馆,118.706635,31.991482
南化公司原厂史陈列馆,江苏,南京,南京,025,,大厂,葛关路196号,景点,陈列馆,118.766121,32.22842
漆桥古村落,江苏,南京,高淳区,025,57850037,漆桥镇,漆桥街道漆桥村523号,景点,古村古镇,118.992493,31.375933
武家嘴热带风情谷,江苏,南京,高淳区,025,57345677;166****8606,高淳区,东坝街道246省道武家嘴农业科技园内,景点,植物园,119.035118,31.34256
薛城遗址公园,江苏,南京,高淳区,025,57388868,高淳区,淳溪镇薛城村薛四村,景点,公园/广场,118.854225,31.362047
游子山休闲旅游区,江苏,南京,高淳区,025,57398586,高淳区,漆桥街道游子山环山路6号,景点,森林公园,119.014069,31.350149
滨江风光带,江苏,南京,南京,025,57121978,浦口区,顶山街道江边路(南京港4号码头)附近,景点,河道观光,118.687737,32.065258
将军大道汉府宫,江苏,南京,南京,025,,将军山,将军大道6号,景点,人文古迹,118.779449,31.952038
旅游百事通,江苏,南京,南京,025,158****0613,中央商场/嘉业国际,奥体西堤国际恒山路西堤国际124-26号,景点,旅行社,118.735626,32.002735
长江路历史文化街区,江苏,南京,南京,025,,新街口地区,梅园新村街道汉府街与长白街交叉口东南50米,景点,步行街,118.800149,32.041239
大象美术馆,江苏,南京,南京,025,180****1234,南大/南师大,鼓楼天翼广场3楼,景点,美术馆,118.758476,32.062809
万票旅游,江苏,南京,南京,025,,新街口地区,白下洪武路199号,景点,旅行社,118.78843,32.03514
集庆门城墙,江苏,南京,南京,025,,升州路/集庆路,集庆路267-4号附近,景点,历史建筑,118.768639,32.019405
翠佛堂艺术馆,江苏,南京,南京,025,,新街口地区,上海路3号,景点,美术馆,118.776314,32.044132
大吉温泉度假村,江苏,南京,南京,025,58166666;58166369,浦口区,汤泉镇凤凰路88号,景点,温泉,118.491997,32.075401
